,Day,Time,Temperature,Wind Speed,Dew Point,Precipitation
1827,2019-06-24,9:53 AM,63,13,56,0.0
1828,2019-06-24,10:02 AM,62,8,58,0.0
1829,2019-06-24,10:34 AM,62,5,59,0.0
1830,2019-06-24,10:53 AM,63,0,59,0.0
1831,2019-06-24,11:53 AM,68,6,59,0.0
1832,2019-06-24,12:53 PM,69,15,57,0.0
1833,2019-06-24,1:53 PM,69,9,61,0.0
1834,2019-06-24,2:53 PM,71,9,55,0.0
1835,2019-06-24,3:53 PM,73,17,54,0.0
1836,2019-06-24,4:53 PM,70,13,57,0.0
1837,2019-06-24,5:53 PM,67,8,57,0.0
1838,2019-06-24,6:53 PM,67,5,57,0.0
1839,2019-06-24,7:53 PM,67,0,57,0.0
1840,2019-06-24,8:53 PM,66,3,57,0.0
1841,2019-06-24,9:53 PM,64,3,57,0.0
1842,2019-06-24,10:53 PM,64,0,57,0.0
1843,2019-06-25,11:53 PM,62,3,56,0.0
1844,2019-06-25,12:53 AM,63,0,56,0.0
1845,2019-06-25,1:53 AM,63,0,57,0.0
1846,2019-06-25,2:53 AM,62,5,57,0.0
1847,2019-06-25,3:53 AM,62,7,57,0.0
1848,2019-06-25,4:53 AM,62,5,56,0.0
1849,2019-06-25,5:53 AM,63,9,55,0.0
1850,2019-06-25,6:53 AM,68,10,55,0.0
1851,2019-06-25,7:53 AM,70,13,56,0.0
1852,2019-06-25,8:53 AM,73,13,54,0.0
1853,2019-06-25,9:53 AM,76,14,53,0.0
1854,2019-06-25,10:53 AM,77,17,54,0.0
1855,2019-06-25,11:53 AM,79,18,54,0.0
1856,2019-06-25,12:53 PM,80,21,52,0.0
1857,2019-06-25,1:53 PM,81,17,52,0.0
1858,2019-06-25,2:53 PM,82,17,53,0.0
1859,2019-06-25,3:53 PM,81,22,51,0.0
1860,2019-06-25,4:53 PM,82,14,53,0.0
1861,2019-06-25,5:53 PM,81,14,51,0.0
1862,2019-06-25,6:53 PM,79,10,51,0.0
1863,2019-06-25,7:53 PM,75,6,53,0.0
1864,2019-06-25,8:53 PM,73,5,55,0.0
1865,2019-06-25,9:53 PM,73,3,54,0.0
1866,2019-06-25,10:53 PM,70,5,54,0.0
1867,2019-06-26,11:53 PM,69,6,54,0.0
1868,2019-06-26,12:53 AM,68,7,55,0.0
1869,2019-06-26,1:53 AM,66,0,54,0.0
1870,2019-06-26,2:53 AM,64,6,55,0.0
1871,2019-06-26,3:53 AM,64,0,54,0.0
1872,2019-06-26,4:53 AM,63,0,54,0.0
1873,2019-06-26,5:53 AM,65,3,54,0.0
1874,2019-06-26,6:53 AM,70,5,55,0.0
1875,2019-06-26,7:53 AM,71,5,56,0.0
1876,2019-06-26,8:53 AM,72,6,56,0.0
1877,2019-06-26,9:53 AM,78,7,56,0.0
1878,2019-06-26,10:53 AM,83,7,52,0.0
1879,2019-06-26,11:53 AM,81,6,52,0.0
1880,2019-06-26,12:53 PM,83,6,55,0.0
1881,2019-06-26,1:53 PM,83,7,53,0.0
1882,2019-06-26,2:53 PM,83,6,54,0.0
1883,2019-06-26,3:53 PM,85,6,53,0.0
1884,2019-06-26,4:53 PM,85,6,52,0.0
1885,2019-06-26,5:53 PM,85,3,50,0.0
1886,2019-06-26,6:53 PM,84,5,52,0.0
1887,2019-06-26,7:53 PM,81,3,55,0.0
1888,2019-06-26,8:53 PM,77,6,55,0.0
1889,2019-06-26,9:53 PM,75,8,57,0.0
1890,2019-06-26,10:53 PM,74,7,58,0.0
1891,2019-06-27,11:53 PM,72,6,59,0.0
1892,2019-06-27,12:53 AM,72,5,59,0.0
1893,2019-06-27,1:53 AM,70,6,59,0.0
1894,2019-06-27,2:53 AM,69,7,59,0.0
1895,2019-06-27,3:53 AM,70,5,60,0.0
1896,2019-06-27,4:53 AM,68,6,60,0.0
1897,2019-06-27,5:53 AM,70,12,61,0.0
1898,2019-06-27,6:53 AM,73,9,62,0.0
1899,2019-06-27,7:53 AM,73,8,63,0.0
1900,2019-06-27,8:34 AM,74,9,63,0.0
1901,2019-06-27,8:53 AM,73,20,64,0.0
1902,2019-06-27,8:55 AM,73,22,65,0.0
1903,2019-06-27,9:16 AM,68,13,64,0.1
1904,2019-06-27,9:33 AM,68,6,63,0.1
1905,2019-06-27,9:51 AM,68,3,63,0.1
1906,2019-06-27,9:53 AM,68,0,63,0.1
1907,2019-06-27,10:17 AM,67,5,63,0.0
1908,2019-06-27,10:53 AM,68,9,63,0.1
1909,2019-06-27,11:53 AM,69,5,63,0.0
1910,2019-06-27,12:53 PM,71,3,64,0.0
1911,2019-06-27,1:53 PM,73,12,64,0.0
1912,2019-06-27,2:53 PM,74,10,64,0.0
1913,2019-06-27,3:53 PM,75,6,63,0.0
1914,2019-06-27,4:53 PM,77,6,62,0.0
1915,2019-06-27,5:53 PM,76,6,63,0.0
1916,2019-06-27,6:53 PM,76,6,62,0.0
1917,2019-06-27,7:53 PM,75,7,64,0.0
1918,2019-06-27,8:53 PM,73,5,65,0.0
1919,2019-06-27,9:53 PM,73,5,65,0.0
1920,2019-06-27,10:53 PM,71,6,65,0.0
1921,2019-06-28,11:53 PM,71,5,66,0.0
1922,2019-06-28,12:53 AM,70,5,66,0.0
1923,2019-06-28,1:53 AM,69,8,65,0.0
1924,2019-06-28,2:53 AM,68,7,65,0.0
1925,2019-06-28,3:53 AM,68,8,65,0.0
1926,2019-06-28,4:53 AM,68,9,64,0.0
1927,2019-06-28,5:53 AM,69,5,64,0.0
1928,2019-06-28,6:53 AM,73,5,65,0.0
1929,2019-06-28,7:31 AM,72,8,65,0.0
1930,2019-06-28,7:53 AM,73,7,65,0.0
1931,2019-06-28,8:17 AM,75,7,66,0.0
1932,2019-06-28,8:53 AM,76,7,66,0.0
1933,2019-06-28,9:53 AM,79,5,67,0.0
1934,2019-06-28,10:20 AM,79,6,67,0.0
1935,2019-06-28,10:53 AM,81,8,67,0.0
1936,2019-06-28,11:13 AM,81,7,67,0.0
1937,2019-06-28,11:53 AM,82,12,67,0.0
1938,2019-06-28,12:09 PM,81,9,67,0.0
1939,2019-06-28,12:53 PM,81,10,67,0.0
1940,2019-06-28,1:53 PM,84,5,66,0.0
1941,2019-06-28,2:53 PM,84,3,66,0.0
1942,2019-06-28,3:53 PM,85,6,66,0.0
1943,2019-06-28,4:53 PM,85,5,65,0.0
1944,2019-06-28,5:53 PM,83,10,65,0.0
1945,2019-06-28,6:53 PM,82,9,65,0.0
1946,2019-06-28,7:53 PM,81,8,64,0.0
1947,2019-06-28,8:53 PM,80,6,64,0.0
1948,2019-06-28,9:53 PM,78,6,64,0.0
1949,2019-06-28,10:53 PM,76,3,65,0.0
1950,2019-06-29,11:53 PM,74,3,65,0.0
1951,2019-06-29,12:53 AM,74,0,65,0.0
1952,2019-06-29,1:53 AM,72,0,65,0.0
1953,2019-06-29,2:53 AM,71,0,65,0.0
1954,2019-06-29,3:53 AM,70,5,64,0.0
1955,2019-06-29,4:53 AM,71,5,64,0.0
1956,2019-06-29,5:53 AM,71,5,65,0.0
1957,2019-06-29,6:53 AM,75,7,65,0.0
1958,2019-06-29,7:53 AM,78,9,66,0.0
1959,2019-06-29,8:53 AM,80,8,67,0.0
1960,2019-06-29,9:53 AM,82,6,68,0.0
1961,2019-06-29,10:53 AM,84,7,69,0.0
1962,2019-06-29,11:53 AM,86,3,70,0.0
1963,2019-06-29,12:53 PM,87,8,69,0.0
1964,2019-06-29,1:53 PM,88,8,69,0.0
1965,2019-06-29,2:53 PM,89,9,70,0.0
1966,2019-06-29,3:53 PM,88,9,69,0.0
1967,2019-06-29,4:53 PM,88,5,68,0.0
1968,2019-06-29,5:53 PM,87,12,66,0.0
1969,2019-06-29,6:53 PM,86,12,67,0.0
1970,2019-06-29,7:53 PM,84,7,69,0.0
1971,2019-06-29,8:53 PM,82,6,70,0.0
1972,2019-06-29,9:53 PM,80,7,70,0.0
1973,2019-06-29,10:53 PM,80,8,70,0.0
1974,2019-06-30,11:53 PM,78,8,71,0.0
1975,2019-06-30,12:53 AM,78,6,71,0.0
1976,2019-06-30,1:53 AM,79,9,72,0.0
1977,2019-06-30,2:53 AM,77,9,72,0.0
1978,2019-06-30,3:53 AM,77,7,72,0.0
1979,2019-06-30,4:53 AM,77,7,73,0.0
1980,2019-06-30,5:53 AM,78,8,73,0.0
1981,2019-06-30,6:24 AM,77,24,72,0.0
1982,2019-06-30,6:35 AM,76,35,67,0.0
1983,2019-06-30,6:53 AM,75,29,61,0.0
1984,2019-06-30,6:59 AM,74,28,61,0.0
1985,2019-06-30,7:33 AM,70,17,64,0.0
1986,2019-06-30,7:53 AM,70,16,64,0.0
1987,2019-06-30,8:53 AM,74,20,64,0.0
1988,2019-06-30,9:53 AM,76,22,65,0.0
1989,2019-06-30,10:53 AM,80,23,65,0.0
1990,2019-06-30,11:10 AM,78,17,65,0.0
1991,2019-06-30,11:31 AM,78,17,64,0.0
1992,2019-06-30,11:49 AM,77,20,63,0.0
1993,2019-06-30,11:53 AM,75,14,64,0.0
1994,2019-06-30,12:00 PM,75,12,64,0.0
1995,2019-06-30,12:11 PM,72,10,65,0.0
1996,2019-06-30,12:23 PM,70,16,66,0.2
1997,2019-06-30,12:26 PM,70,23,66,0.2
1998,2019-06-30,12:36 PM,70,24,65,0.3
1999,2019-06-30,12:47 PM,72,18,64,0.3
2000,2019-06-30,12:53 PM,71,14,65,0.3
2001,2019-06-30,1:47 PM,73,23,64,0.0
2002,2019-06-30,1:53 PM,74,18,63,0.0
2003,2019-06-30,2:53 PM,76,8,64,0.0
2004,2019-06-30,3:53 PM,77,12,64,0.0
2005,2019-06-30,4:53 PM,80,0,64,0.0
2006,2019-06-30,5:53 PM,80,5,62,0.0
2007,2019-06-30,6:53 PM,79,8,63,0.0
2008,2019-06-30,7:53 PM,76,9,64,0.0
2009,2019-06-30,8:53 PM,73,13,64,0.0
2010,2019-06-30,9:53 PM,73,7,63,0.0
2011,2019-06-30,10:19 PM,73,17,65,0.0
2012,2019-06-30,10:53 PM,69,15,66,0.5
2013,2019-07-01,11:53 PM,68,10,65,0.1
2014,2019-07-01,12:00 AM,68,10,65,0.0
2015,2019-07-01,12:09 AM,68,8,65,0.0
2016,2019-07-01,12:19 AM,68,8,65,0.0
2017,2019-07-01,12:31 AM,68,9,65,0.1
2018,2019-07-01,12:46 AM,68,14,65,0.1
2019,2019-07-01,12:53 AM,68,10,65,0.1
2020,2019-07-01,1:24 AM,68,15,66,0.1
2021,2019-07-01,1:36 AM,68,7,66,0.1
2022,2019-07-01,1:53 AM,68,0,65,0.1
2023,2019-07-01,2:53 AM,68,0,66,0.0
2024,2019-07-01,3:53 AM,68,5,66,0.0
2025,2019-07-01,4:53 AM,70,20,66,0.1
2026,2019-07-01,5:53 AM,70,13,66,0.1
2027,2019-07-01,6:53 AM,71,5,66,0.0
2028,2019-07-01,7:53 AM,70,3,67,0.0
2029,2019-07-01,8:53 AM,70,12,67,0.0
2030,2019-07-01,9:53 AM,73,7,67,0.0
2031,2019-07-01,10:53 AM,74,7,68,0.0
2032,2019-07-01,11:53 AM,76,8,67,0.0
2033,2019-07-01,12:01 PM,76,6,67,0.0
2034,2019-07-01,12:46 PM,75,8,68,0.0
2035,2019-07-01,12:53 PM,75,9,68,0.0
2036,2019-07-01,1:53 PM,76,5,68,0.0
2037,2019-07-01,2:53 PM,77,5,68,0.0
2038,2019-07-01,3:53 PM,75,0,69,0.0
2039,2019-07-01,4:53 PM,73,5,69,0.0
2040,2019-07-01,5:53 PM,74,6,69,0.0
2041,2019-07-01,6:53 PM,73,6,70,0.0
2042,2019-07-01,7:53 PM,72,5,69,0.1
2043,2019-07-01,8:53 PM,70,7,68,0.3
2044,2019-07-01,9:53 PM,69,5,67,0.4
2045,2019-07-01,9:59 PM,69,3,67,0.1
2046,2019-07-01,10:19 PM,69,7,67,0.4
2047,2019-07-01,10:28 PM,69,0,67,0.4
2048,2019-07-01,10:36 PM,69,0,67,0.5
2049,2019-07-01,10:46 PM,69,3,67,0.5
2050,2019-07-01,10:53 PM,69,3,68,0.5
2051,2019-07-02,11:10 PM,69,3,68,0.1
2052,2019-07-02,11:22 PM,69,0,68,0.3
2053,2019-07-02,11:29 PM,69,5,67,0.3
2054,2019-07-02,11:32 PM,69,5,67,0.3
2055,2019-07-02,11:53 PM,69,3,67,0.4
2056,2019-07-02,12:08 AM,69,5,67,0.0
2057,2019-07-02,12:41 AM,69,3,67,0.0
2058,2019-07-02,12:53 AM,70,5,67,0.0
2059,2019-07-02,1:16 AM,69,5,68,0.1
2060,2019-07-02,1:23 AM,69,5,68,0.1
2061,2019-07-02,1:29 AM,69,7,68,0.1
2062,2019-07-02,1:37 AM,69,5,68,0.1
2063,2019-07-02,1:53 AM,69,6,68,0.1
2064,2019-07-02,2:30 AM,69,3,68,0.0
2065,2019-07-02,2:49 AM,70,3,68,0.0
2066,2019-07-02,2:53 AM,69,5,68,0.0
2067,2019-07-02,3:12 AM,69,10,68,0.0
2068,2019-07-02,3:38 AM,69,7,68,0.0
2069,2019-07-02,3:53 AM,69,6,67,0.0
2070,2019-07-02,4:11 AM,69,6,68,0.0
2071,2019-07-02,4:53 AM,69,6,68,0.0
2072,2019-07-02,5:53 AM,70,0,67,0.0
2073,2019-07-02,6:10 AM,70,0,67,0.0
2074,2019-07-02,6:53 AM,70,5,67,0.0
2075,2019-07-02,7:00 AM,70,5,67,0.0
2076,2019-07-02,7:35 AM,72,6,67,0.0
2077,2019-07-02,7:53 AM,72,5,68,0.0
2078,2019-07-02,8:46 AM,75,5,68,0.0
2079,2019-07-02,8:53 AM,75,5,67,0.0
2080,2019-07-02,9:26 AM,75,0,67,0.0
2081,2019-07-02,9:45 AM,76,6,67,0.0
2082,2019-07-02,9:53 AM,77,0,66,0.0
2083,2019-07-02,10:21 AM,78,3,67,0.0
2084,2019-07-02,10:29 AM,77,5,66,0.0
2085,2019-07-02,10:53 AM,77,5,66,0.0
2086,2019-07-02,11:01 AM,78,6,67,0.0
2087,2019-07-02,11:53 AM,79,3,66,0.0
2088,2019-07-02,12:53 PM,83,5,65,0.0
2089,2019-07-02,1:53 PM,85,3,64,0.0
2090,2019-07-02,2:53 PM,84,5,63,0.0
2091,2019-07-02,3:53 PM,86,0,63,0.0
2092,2019-07-02,4:53 PM,86,6,63,0.0
2093,2019-07-02,5:53 PM,85,6,62,0.0
2094,2019-07-02,6:53 PM,83,7,59,0.0
2095,2019-07-02,7:53 PM,81,9,61,0.0
2096,2019-07-02,8:53 PM,79,0,61,0.0
2097,2019-07-02,9:53 PM,77,5,62,0.0
2098,2019-07-02,10:53 PM,73,0,65,0.0
2099,2019-07-03,11:53 PM,73,0,67,0.0
2100,2019-07-03,12:53 AM,72,0,65,0.0
2101,2019-07-03,1:53 AM,70,3,64,0.0
2102,2019-07-03,2:53 AM,68,0,63,0.0
2103,2019-07-03,3:53 AM,68,0,63,0.0
2104,2019-07-03,4:53 AM,68,6,64,0.0
2105,2019-07-03,5:53 AM,70,5,64,0.0
2106,2019-07-03,6:53 AM,74,3,66,0.0
2107,2019-07-03,7:53 AM,76,6,67,0.0
2108,2019-07-03,8:53 AM,79,6,70,0.0
2109,2019-07-03,9:53 AM,80,10,70,0.0
2110,2019-07-03,10:53 AM,83,3,70,0.0
2111,2019-07-03,11:53 AM,85,8,69,0.0
2112,2019-07-03,12:53 PM,85,9,70,0.0
2113,2019-07-03,1:53 PM,86,12,70,0.0
2114,2019-07-03,2:53 PM,84,8,69,0.0
2115,2019-07-03,3:33 PM,78,14,68,0.0
2116,2019-07-03,3:40 PM,75,9,70,0.1
2117,2019-07-03,3:53 PM,76,10,71,0.2
2118,2019-07-03,3:58 PM,78,7,72,0.0
2119,2019-07-03,4:53 PM,81,5,68,0.0
2120,2019-07-03,5:53 PM,78,10,68,0.0
2121,2019-07-03,6:53 PM,78,9,70,0.0
2122,2019-07-03,7:53 PM,78,10,69,0.0
2123,2019-07-03,8:53 PM,76,8,68,0.0
2124,2019-07-03,9:53 PM,75,10,67,0.0
2125,2019-07-03,10:53 PM,74,8,67,0.0
2126,2019-07-04,11:53 PM,74,5,68,0.0
2127,2019-07-04,12:53 AM,75,10,68,0.0
2128,2019-07-04,1:53 AM,74,5,69,0.0
2129,2019-07-04,2:53 AM,72,5,69,0.0
2130,2019-07-04,3:53 AM,72,7,69,0.0
2131,2019-07-04,4:29 AM,71,8,69,0.0
2132,2019-07-04,4:38 AM,71,8,69,0.0
2133,2019-07-04,4:53 AM,71,7,69,0.0
2134,2019-07-04,5:27 AM,72,5,69,0.0
2135,2019-07-04,5:53 AM,72,7,69,0.0
2136,2019-07-04,6:53 AM,73,6,69,0.0
2137,2019-07-04,7:53 AM,77,7,69,0.0
2138,2019-07-04,8:53 AM,80,10,70,0.0
2139,2019-07-04,9:53 AM,80,6,69,0.0
2140,2019-07-04,10:26 AM,82,0,69,0.0
2141,2019-07-04,10:35 AM,81,3,69,0.0
2142,2019-07-04,10:53 AM,82,8,69,0.0
2143,2019-07-04,11:53 AM,78,10,71,0.0
2144,2019-07-04,12:53 PM,80,9,72,0.0
2145,2019-07-04,1:31 PM,78,20,71,0.0
2146,2019-07-04,1:41 PM,74,13,69,0.1
2147,2019-07-04,1:53 PM,76,12,70,0.1
2148,2019-07-04,2:53 PM,81,8,69,0.0
2149,2019-07-04,3:53 PM,84,10,67,0.0
2150,2019-07-04,4:53 PM,81,14,68,0.0
2151,2019-07-04,5:53 PM,79,9,67,0.0
2152,2019-07-04,6:53 PM,78,9,67,0.0
2153,2019-07-04,7:53 PM,77,8,66,0.0
2154,2019-07-04,8:53 PM,75,6,66,0.0
2155,2019-07-04,9:53 PM,73,3,66,0.0
2156,2019-07-04,10:53 PM,73,5,66,0.0
2157,2019-07-05,11:53 PM,71,5,67,0.0
2158,2019-07-05,12:53 AM,71,3,67,0.0
2159,2019-07-05,1:53 AM,70,0,66,0.0
2160,2019-07-05,2:53 AM,70,3,66,0.0
2161,2019-07-05,3:02 AM,70,0,66,0.0
2162,2019-07-05,3:37 AM,69,0,66,0.0
2163,2019-07-05,3:53 AM,68,0,66,0.0
2164,2019-07-05,4:53 AM,68,3,66,0.0
2165,2019-07-05,5:53 AM,71,5,67,0.0
2166,2019-07-05,6:53 AM,74,0,67,0.0
2167,2019-07-05,7:53 AM,76,0,68,0.0
2168,2019-07-05,8:53 AM,78,0,68,0.0
2169,2019-07-05,9:53 AM,80,3,68,0.0
2170,2019-07-05,10:53 AM,83,0,68,0.0
2171,2019-07-05,11:53 AM,82,7,68,0.0
2172,2019-07-05,12:53 PM,80,8,66,0.0
2173,2019-07-05,1:53 PM,80,9,68,0.0
2174,2019-07-05,2:53 PM,79,10,67,0.0
2175,2019-07-05,3:07 PM,76,16,70,0.0
2176,2019-07-05,3:53 PM,77,9,69,0.0
2177,2019-07-05,4:53 PM,76,10,70,0.0
2178,2019-07-05,5:53 PM,75,9,69,0.0
2179,2019-07-05,6:53 PM,74,13,69,0.0
2180,2019-07-05,7:53 PM,72,10,66,0.0
2181,2019-07-05,8:53 PM,71,10,65,0.0
2182,2019-07-05,9:53 PM,71,9,65,0.0
2183,2019-07-05,10:53 PM,70,12,64,0.0
2184,2019-07-06,11:53 PM,70,10,63,0.0
2185,2019-07-06,12:53 AM,71,8,62,0.0
2186,2019-07-06,1:53 AM,70,10,61,0.0
2187,2019-07-06,2:53 AM,69,9,61,0.0
2188,2019-07-06,3:53 AM,69,8,60,0.0
2189,2019-07-06,4:53 AM,69,10,60,0.0
2190,2019-07-06,5:53 AM,69,9,60,0.0
2191,2019-07-06,6:53 AM,71,8,61,0.0
2192,2019-07-06,7:53 AM,72,6,62,0.0
2193,2019-07-06,8:53 AM,75,6,62,0.0
2194,2019-07-06,9:53 AM,76,5,61,0.0
2195,2019-07-06,10:53 AM,79,6,61,0.0
2196,2019-07-06,11:53 AM,80,6,61,0.0
2197,2019-07-06,12:53 PM,81,7,61,0.0
2198,2019-07-06,1:53 PM,81,5,60,0.0
2199,2019-07-06,2:53 PM,81,5,59,0.0
2200,2019-07-06,3:53 PM,82,9,60,0.0
2201,2019-07-06,4:53 PM,80,7,59,0.0
2202,2019-07-06,5:53 PM,80,6,59,0.0
2203,2019-07-06,6:53 PM,79,6,61,0.0
2204,2019-07-06,7:53 PM,77,5,61,0.0
2205,2019-07-06,8:53 PM,76,5,62,0.0
2206,2019-07-06,9:53 PM,75,7,61,0.0
2207,2019-07-06,10:53 PM,73,6,60,0.0
2208,2019-07-07,11:53 PM,72,3,59,0.0
2209,2019-07-07,12:53 AM,71,6,58,0.0
2210,2019-07-07,1:53 AM,69,3,56,0.0
2211,2019-07-07,2:53 AM,69,0,56,0.0
2212,2019-07-07,3:53 AM,67,3,56,0.0
2213,2019-07-07,4:53 AM,66,3,56,0.0
2214,2019-07-07,5:53 AM,67,3,58,0.0
2215,2019-07-07,6:53 AM,71,3,58,0.0
2216,2019-07-07,7:53 AM,73,0,62,0.0
2217,2019-07-07,8:53 AM,75,3,62,0.0
2218,2019-07-07,9:53 AM,79,5,63,0.0
2219,2019-07-07,10:53 AM,80,0,63,0.0
2220,2019-07-07,11:53 AM,81,5,59,0.0
2221,2019-07-07,12:53 PM,81,7,61,0.0
2222,2019-07-07,1:53 PM,82,7,61,0.0
2223,2019-07-07,2:53 PM,83,9,62,0.0
2224,2019-07-07,3:53 PM,84,10,63,0.0
2225,2019-07-07,4:53 PM,84,8,63,0.0
2226,2019-07-07,5:53 PM,81,12,65,0.0
2227,2019-07-07,6:53 PM,82,8,61,0.0
2228,2019-07-07,7:53 PM,81,5,60,0.0
2229,2019-07-07,8:53 PM,78,5,63,0.0
2230,2019-07-07,9:53 PM,75,7,66,0.0
2231,2019-07-07,10:53 PM,75,9,66,0.0
2232,2019-07-08,11:53 PM,73,6,65,0.0
2233,2019-07-08,12:53 AM,73,6,65,0.0
2234,2019-07-08,1:53 AM,71,5,65,0.0
2235,2019-07-08,2:53 AM,69,5,65,0.0
2236,2019-07-08,3:53 AM,69,6,65,0.0
2237,2019-07-08,4:53 AM,68,6,64,0.0
2238,2019-07-08,5:53 AM,69,6,64,0.0
2239,2019-07-08,6:53 AM,72,3,64,0.0
2240,2019-07-08,7:53 AM,77,8,62,0.0
2241,2019-07-08,8:53 AM,80,8,62,0.0
2242,2019-07-08,9:53 AM,82,12,62,0.0
2243,2019-07-08,10:53 AM,84,14,61,0.0
2244,2019-07-08,11:53 AM,84,12,61,0.0
2245,2019-07-08,12:53 PM,84,14,60,0.0
2246,2019-07-08,1:53 PM,85,10,61,0.0
2247,2019-07-08,2:53 PM,85,12,61,0.0
2248,2019-07-08,3:53 PM,85,15,60,0.0
2249,2019-07-08,4:53 PM,84,13,62,0.0
2250,2019-07-08,5:53 PM,83,14,61,0.0
2251,2019-07-08,6:53 PM,82,15,62,0.0
2252,2019-07-08,7:53 PM,80,9,63,0.0
2253,2019-07-08,8:53 PM,77,9,64,0.0
2254,2019-07-08,9:53 PM,75,9,65,0.0
2255,2019-07-08,10:53 PM,76,13,64,0.0
2256,2019-07-09,11:53 PM,74,9,63,0.0
2257,2019-07-09,12:53 AM,75,13,62,0.0
2258,2019-07-09,1:53 AM,74,10,62,0.0
2259,2019-07-09,2:53 AM,73,14,62,0.0
2260,2019-07-09,3:53 AM,73,12,61,0.0
2261,2019-07-09,4:53 AM,70,7,62,0.0
2262,2019-07-09,5:53 AM,71,8,61,0.0
2263,2019-07-09,6:53 AM,72,15,61,0.0
2264,2019-07-09,7:53 AM,73,14,61,0.0
2265,2019-07-09,8:53 AM,74,10,62,0.0
2266,2019-07-09,9:53 AM,74,10,63,0.0
2267,2019-07-09,10:53 AM,76,12,64,0.0
2268,2019-07-09,11:53 AM,77,8,65,0.0
2269,2019-07-09,12:53 PM,77,15,67,0.0
2270,2019-07-09,1:40 PM,76,10,68,0.0
2271,2019-07-09,1:44 PM,75,12,68,0.1
2272,2019-07-09,1:53 PM,74,9,69,0.1
2273,2019-07-09,2:09 PM,73,10,69,0.3
2274,2019-07-09,2:16 PM,73,8,69,0.4
2275,2019-07-09,2:21 PM,73,9,70,0.4
2276,2019-07-09,2:53 PM,74,10,71,0.4
2277,2019-07-09,3:31 PM,75,12,71,0.0
2278,2019-07-09,3:39 PM,75,12,71,0.0
2279,2019-07-09,3:50 PM,75,10,72,0.0
2280,2019-07-09,3:53 PM,75,10,71,0.0
2281,2019-07-09,4:20 PM,78,8,73,0.0
2282,2019-07-09,4:53 PM,79,5,73,0.0
2283,2019-07-09,5:53 PM,80,6,72,0.0
2284,2019-07-09,6:53 PM,80,8,72,0.0
2285,2019-07-09,7:53 PM,79,7,70,0.0
2286,2019-07-09,8:53 PM,78,6,70,0.0
2287,2019-07-09,9:53 PM,77,7,70,0.0
2288,2019-07-09,10:53 PM,76,6,70,0.0
2289,2019-07-10,11:53 PM,75,8,70,0.0
2290,2019-07-10,12:53 AM,74,9,68,0.0
2291,2019-07-10,1:53 AM,73,8,68,0.0
2292,2019-07-10,2:53 AM,73,9,66,0.0
2293,2019-07-10,3:53 AM,72,9,63,0.0
2294,2019-07-10,4:53 AM,70,7,62,0.0
2295,2019-07-10,5:53 AM,71,12,61,0.0
2296,2019-07-10,6:53 AM,71,14,59,0.0
2297,2019-07-10,7:53 AM,71,15,57,0.0
2298,2019-07-10,8:27 AM,70,18,57,0.0
2299,2019-07-10,8:53 AM,70,14,58,0.0
2300,2019-07-10,9:22 AM,71,12,58,0.0
2301,2019-07-10,9:33 AM,70,16,58,0.0
2302,2019-07-10,9:53 AM,70,12,59,0.0
2303,2019-07-10,10:53 AM,70,13,59,0.0
2304,2019-07-10,11:02 AM,71,13,59,0.0
2305,2019-07-10,11:53 AM,69,13,63,0.0
2306,2019-07-10,12:53 PM,71,10,65,0.0
2307,2019-07-10,1:53 PM,77,14,63,0.0
2308,2019-07-10,2:53 PM,76,10,64,0.0
2309,2019-07-10,3:14 PM,72,13,68,0.1
2310,2019-07-10,3:22 PM,71,6,67,0.1
2311,2019-07-10,3:28 PM,71,7,68,0.2
2312,2019-07-10,3:53 PM,75,8,68,0.2
2313,2019-07-10,4:53 PM,74,9,66,0.0
2314,2019-07-10,5:53 PM,75,13,66,0.0
2315,2019-07-10,6:53 PM,75,12,67,0.0
2316,2019-07-10,7:53 PM,73,6,65,0.0
2317,2019-07-10,8:53 PM,74,10,63,0.0
2318,2019-07-10,9:53 PM,72,10,64,0.0
2319,2019-07-10,10:53 PM,71,10,64,0.0
2320,2019-07-11,11:53 PM,70,15,63,0.0
2321,2019-07-11,12:53 AM,69,12,62,0.0
2322,2019-07-11,1:53 AM,68,13,61,0.0
2323,2019-07-11,2:53 AM,67,8,61,0.0
2324,2019-07-11,3:53 AM,65,7,61,0.0
2325,2019-07-11,4:53 AM,65,7,60,0.0
2326,2019-07-11,5:53 AM,66,7,60,0.0
2327,2019-07-11,6:53 AM,68,3,61,0.0
2328,2019-07-11,7:53 AM,71,6,60,0.0
2329,2019-07-11,8:53 AM,73,6,59,0.0
2330,2019-07-11,9:53 AM,75,7,56,0.0
2331,2019-07-11,10:53 AM,77,6,51,0.0
2332,2019-07-11,11:53 AM,79,3,53,0.0
2333,2019-07-11,12:53 PM,80,5,53,0.0
2334,2019-07-11,1:53 PM,81,6,52,0.0
2335,2019-07-11,2:53 PM,80,3,52,0.0
2336,2019-07-11,3:53 PM,81,5,53,0.0
2337,2019-07-11,4:53 PM,81,8,58,0.0
2338,2019-07-11,5:53 PM,81,5,58,0.0
2339,2019-07-11,6:53 PM,80,8,56,0.0
2340,2019-07-11,7:53 PM,79,7,57,0.0
2341,2019-07-11,8:53 PM,78,6,59,0.0
2342,2019-07-11,9:53 PM,76,6,60,0.0
2343,2019-07-11,10:53 PM,74,7,61,0.0
